user,text,date,emotion,sentiment
@camila_vallejo,encuentro primer cambio mando mesa directiva federación estudiantes secundarios establecimientos públicos valdivia exdirigenta estudiantil emociona ver cómo jóvenes siguen organizándose chile justo,2024-05-28 11:47:53,joy,POS
@camila_vallejo,voceríaenmedios ¡en minutos ministra camilavallejo radioaustral valdivia abordar avances gobierno nivel nacional región ríos ¡no pierdas,2024-05-28 11:20:16,others,NEU
@camila_vallejo,¡comenzamos gira región ríos junto dprlosrios jorge alvial seremis región participamos gabinete regional valdivia abordamos avances gobierno prioridades zona,2024-05-27 20:21:51,joy,NEU
@camila_vallejo,gobiernodechile seguimos trabajando recuperación espacios públicos avanzar másseguridad gracias inversión 115 mil millones eje nuevaalameda busca aumentar espacio destinado peatón renovar instalar luminarias sector además mejorar conectividad incrementar áreas verdes ¡chile avanza contigo,2024-05-27 13:25:45,joy,POS
@camila_vallejo,voceríainforma ministra camilavallejo cuenta pública presidente contará ciudadanos toda gestión últimos dos años gobierno conflictos gestionar puerto coronel ley corta isapres,2024-05-27 13:04:59,others,NEU
@camila_vallejo,logrado nivel vacunación 65 universo objetivo 6 millones personas vacunadas universo objetivo 95 millones vamos manera acelerada respecto campaña vacunación contar momentos excepcionales pandemia,2024-05-27 12:17:48,joy,NEU
@camila_vallejo,voceríainforma ministra camilavallejo refiere proyecto eje nueva alameda contará inversión total 115 mil millones pesos mejora conectividad aumentarán áreas verdes construyendo patrimonio presente futuro país,2024-05-27 12:05:18,others,POS
@camila_vallejo,ministra camilavallejo realiza nueva vocería gobierno moneda,2024-05-27 11:52:57,others,NEU
@camila_vallejo,condolencias familia amigos abogado diputado exalcalde eduardo contreras defensor incansable justicia derechos humanos junto gladys marín lideró histórica primera querella augusto pinochet tiempo senador vitalicio legado lucha diversas causas derechos humanos impulsó quedarán plasmadas historia,2024-05-27 09:59:20,sadness,NEU
@camila_vallejo,quesesepa ¡el díadelospatrimonios vivió todas regiones país desarrollaron 3 mil actividades chile cifra alta 25 año celebración ¿qué patrimonio visitaste fin semana,2024-05-26 20:06:30,joy,POS
@camila_vallejo,nivel realidad complejidad viven deudores cae obligó tomarnos tiempo diseñar propuesta responsable humana fiscalmente cae racional fisco significado 9 billones pesos mantener sistema,2024-05-26 13:44:13,others,NEG
@camila_vallejo,llevamos 50 gobierno presidente va dar cuenta avances logrado ámbito proyecciones 27 crecimiento año avance obras públicas infraestructura hidrógeno verde litio gestiones pasan sólo congreso ido avanzando concretando gracias coordinación instituciones gracias ejemplo destrabado importantes conflictos huachipato coronel,2024-05-26 13:01:39,others,NEU
@camila_vallejo,voceríaenmedios ministra camilavallejo cae “el ingreso proyecto cae septiembre ahí presidente va poder anunciar significará propuesta”,2024-05-26 12:16:05,others,NEU
@camila_vallejo,voceríaenmedios “nunca escatimado gastos respecto vacunas años hacen gestiones mejorar capacidad inmunización población adquirimos medicamento combatir sincicial” indica ministra camilavallejo,2024-05-26 12:10:04,others,NEU
@camila_vallejo,voceríaenmedios ministra camilavallejo “desde inicio confiamos instituciones poder identificar personas … detención primer paso impunidad”,2024-05-26 12:07:45,others,NEU
@camila_vallejo,¡ya aire conéctense aquí seguir entrevista estadonacional tvn,2024-05-26 11:51:44,others,NEU
@camila_vallejo,voceríaenmedios ¡en minutos ministra camilavallejo abordará principales temas contingencia nacional semana cuenta pública presidente gabrielboric estadonacional tvn ¡conéctate aquí,2024-05-26 11:36:16,others,NEU
@camila_vallejo,gobierno valoramos investigación incendios región valparaíso avanzando acto justicia reparación familias perdieron vida tragedia ahora turno tribunales corresponde presentación pruebas respecto involucrados procesos sigan curso responsables reciban máximas penas puedan aplicar según ordenamiento jurídico,2024-05-25 13:40:40,others,NEU
@camila_vallejo,¡hermosa mañana museo artequin díadelospatrimonios invito participen conozcan recorran inmensidad patrimonios país fin semana disfrutar familia ser parte día une chilenas chilenos torno historia cultura conozcan toda cartelera 3 mil actividades gratuitas largo chile,2024-05-25 13:01:50,joy,POS
@camila_vallejo,voceríatecuenta ¡25 años tradición ministra camilavallejo junto subsecretaria caroperezdattar recorren museo artequin marco 3 mil actividades díadelospatrimonios,2024-05-25 12:14:30,joy,POS
@camila_vallejo,voceríatecuenta ¡recorre conoce patrimonios país ministra camilavallejo junto subsecretaria caroperezdattar realizan punto prensa museo artequin marco díadelospatrimonios,2024-05-25 11:07:27,others,POS
@camila_vallejo,invito leer entrevista di diariolahora abordamos temas cuenta pública presidente gabrielboric fasttrack seguridad economía congreso cae balance ley responsabilidad parental año promulgación pueden leer extracto aquí,2024-05-24 17:59:49,others,NEU
@camila_vallejo,voceríaenmedios ministra camilavallejo refuerza llamado vacunarse invierno 1200 puntos vacunación esperando gente vaya vacunarse puntos vacunación consultorios puntos móviles,2024-05-24 17:44:14,others,NEU
@camila_vallejo,importante mantener perspectiva humana respecto cae hoy saliendo caro mantener cae terminar cae recursos pagar recompra créditos recarga pago garantías morosidades sistema cambiar integralmente implica solución personas solución punto vista política financiamiento educación superior,2024-05-24 17:43:17,others,NEU
@camila_vallejo,¡estamos vivo radio biobio conversamos julio césar rodríguez temas contingencia marcado agenda política semana ¡conéctense ahora vivo,2024-05-24 16:22:48,others,NEU
@camila_vallejo,rancagua deseamos éxito reunión pensiones aquí región ohiggins avanza plan emergencia habitacional jubiladas jubilados falta mejor pensión diadelcompleto mejorespensiones,2024-05-24 14:32:29,others,NEU
@camila_vallejo,¡chile avanza paso firme plan emergencia habitacional llegamos rancagua región o’higgins colocar primera piedra nuevo conjunto habitacional beneficiará 290 familias llena emoción alegría haber compartido vecinas vecinos poblaciones baltazar castro vicuña mackenna junto dirigentes sociales clave procesos seguiremos trabajando chilenas chilenos puedan acceder vivienda propia áreas verdes servicios comercios,2024-05-24 14:24:36,joy,POS
@camila_vallejo,región o’higgins cuenta 647 avance respecto vacuna influenza siendo así tercera región país mayor vacunación gobierno volvemos hacer llamado acerquen 1200 puntos encuentran chile personas puedan vacunarse influenza covid pueden conocerlos recuerda si formas parte grupos riesgo vacuna gratuita,2024-05-24 13:38:54,others,NEU
@camila_vallejo,buscamos todas herramientas padres madres adeuden pensión alimenticia hijos hijas paguen resultado transferido 318 mil millones cuentas cuidadores niños niñas adolescentes política impulsada gobierno presidente gabrielboric protege da solución concreta puedan acceder derecho,2024-05-24 13:13:11,others,NEU
@camila_vallejo,¡estamos aire invito seguir entrevista junto diario elrancaguino región o’higgins ¡no pierdan vivo aquí,2024-05-24 13:06:08,others,NEU
@camila_vallejo,ahora presidente gabrielboric encabeza entrega departamentos villa panamericana santiago 2023 1300 familias,2024-05-24 12:07:24,others,NEU
@camila_vallejo,¡estamos rancagua comenzamos jornada radio bienvenidafm abordamos avances gobiernodechile nivel nacional región ohiggins sintoniza aquí,2024-05-24 10:20:48,others,NEU
@camila_vallejo,¡queda cuentapúblicaparticipativa2024 hoy reunimos funcionarios ministerio abordar logros avances realizado último año gobierno trabajamos conjunto profundizar participación ciudadana fortalecimiento democracia organizaciones sociales robustas informadas agradecemos funcionarios trabajo diario ¡seguimos,2024-05-23 18:15:53,joy,POS
@camila_vallejo,¡si chileno bueno llegamos expo mundo rural actividades importantes mundo campesino país agricultoras agricultores apoyados indapchile podrán dar conocer productos asistentes feria realizará 23 26 mayo centro cultural estación mapocho compra entradas aquí,2024-05-23 13:06:13,joy,POS
@camila_vallejo,voceríaenmedios ministra camilavallejo cuenta pública 2024 presidente va dar cuenta viene próximos dos años seguir senda estabilización crecimiento transformación,2024-05-23 10:15:25,others,NEU
@camila_vallejo,voceríaenmedios ministra camilavallejo derecho opinar hechos hechos integridad información ver responsabilidad trata censura sino cómo entregas información,2024-05-23 09:51:35,others,NEU
@camila_vallejo,voceríaenmedios preocupación política pública cómo establecemos ciertas regulaciones plataformas digitales defender rol prensa explica ministra camilavallejo trabajos ministerio abordar desinformación,2024-05-23 09:44:14,others,NEU
@camila_vallejo,voceríaenmedios ministra camilavallejo cae muchas opiniones levantan conocer propuesta presentada entonces responsable poder abrir debate detalle presentado diseño,2024-05-23 09:29:29,others,NEU
@camila_vallejo,¡ya vivo conversamos temas marcado agenda política radiousach ¡sintonicen ahora,2024-05-23 09:22:18,others,NEU
@camila_vallejo,voceríaenmedios ¡en minutos ministra camilavallejo entrevista radiousach ¡no pierdas 900 am,2024-05-23 09:11:44,others,NEU
@camila_vallejo,miles niñas niños adolescentes beneficiado ley responsabilidad parental pago efectivo pensiones alimentos pago 830 mil millones pensiones alimentos política impulsada gobierno protege da solución concreta acceder derecho,2024-05-22 15:43:11,others,NEU
@camila_vallejo,¡conéctate ahora gobiernoinforma transmisión conoceremos detalles actividades díadelospatrimonios país 25añosdehistorias,2024-05-22 11:08:17,joy,POS
@camila_vallejo,general deudores cae personas altos ingresos gobierno presentaremos septiembre proyecto brinde solución diversidad propuesta debe ser bajo principios justo progresivo autocontenido debido importancia dimensión problema generado deuda universitaria deudores familias país,2024-05-22 10:42:25,others,NEU
@camila_vallejo,voceríaenmedios discurso anuncios discurso concreción horizontes cómo seguir avanzando país hecho metas mediano plazo indicó ministra camilavallejo 24horastvn,2024-05-22 10:15:04,others,NEU
@camila_vallejo,voceríaenmedios ministra camilavallejo reforma pensiones anuncio parte propuestas pensión mediana mujeres alrededor 40 mil cómo vamos poner centro realidad,2024-05-22 10:12:16,others,NEU
@camila_vallejo,¡ya aire conversamos canal 24horastvn días tercera cuenta pública presidente gabrielboric diversos temas contingencia súmate aquí,2024-05-22 09:50:56,others,NEU
@camila_vallejo,voceríaenmedios ¡en breve ministra camilavallejo entrevista 24horastvn aborda avances gobierno días tercera cuenta pública presidente gabrielboric diversos temas contingencia marcan agenda vivo,2024-05-22 09:46:04,others,NEU
@camila_vallejo,ahora presidente gabrielboric participa ceremonia conmemoración día glorias navales encabezada armadachile valparaíso,2024-05-21 11:57:18,others,NEU
@camila_vallejo,dichos josé antonio kast españa sido criticados manera transversal mundo político derecha izquierda falta respeto presidente república formas hacer política ultraderecha visto mismo guion repetido liderazgos ultraderechistas bajo antipatriotas,2024-05-20 12:23:28,anger,NEG
@camila_vallejo,voceríainforma ¡buenas noticias ministro mariomarcelc refiere anuncio banco central arrojó crecimiento 23 primer trimestre cifras positivas confirma economía chilena buen comienzo 2024,2024-05-20 11:49:07,others,POS
@camila_vallejo,voceríainforma miércoles iniciamos celebraciones día patrimonios 2 mil actividades país indica ministra camilavallejo toda información,2024-05-20 11:37:13,others,NEU
@camila_vallejo,ministra camilavallejo comienza nueva vocería política haciendo balance año promulgación ley pago efectivo pensiones alimentos beneficiado 50 mil familias 162 mil millones fondos afp,2024-05-20 11:36:57,others,NEU
@camila_vallejo,ministra camila vallejo comienza nueva vocería política junto ministro mario marcel,2024-05-20 11:16:32,others,NEU
@camila_vallejo,primera emisión radial chile realizó 1922 14 años después 1936 somosarchi proclamó legalmente estatutos convirtiéndose así asociación gremial medios comunicación social antigua país hoy aniversario agradecemos valoramos entrega 1000 estaciones radios asociadas labor realizan diario informar difundir noticias país mundo territorio trabajo fundamental libertad expresión información,2024-05-19 13:59:36,others,NEU
@camila_vallejo,semana concepción junto ministro transportes telecomunicaciones juancamunoza presentamos proyectos ferroviarios efetreneschile próximos 10 años inversión us3156 millones región biobío además dialogamos peneuvistas pensiones pacto fiscal avances movilidad infraestructura seguridad impulsado gobierno presidente gabrielboric zona comparto entrevista di diario sur detallo medidas seguridad ciudadana crecimiento económico biobío país,2024-05-18 11:46:33,others,NEU
@camila_vallejo,¡continuamos gira concepción reunimos delegada presidencial dprbiobio danidresdner dar paso gabinete regional abordamos junto seremis región avances principales desafíos zona forma conjunta descentralizada trabajamos chile mejor,2024-05-17 16:01:45,joy,POS
@camila_vallejo,¡subámonos tren desarrollo seguimos avanzando mejor conexión todas trenesparachile,2024-05-17 13:31:18,others,POS
@camila_vallejo,¡avanzamos trenes chile concepción ministro mttchile juancamunoza presidente efetreneschile eric martin presentaron plan maestro ferroviario región biobío ¡los trenes cumplen rol social insustituible través inversión histórica seguimos trabajando conectar chile responder urgencia necesidades hoy región materia transporte público,2024-05-17 12:32:48,joy,NEU
@camila_vallejo,voceríaenregiones ¡inversión histórica ministra camilavallejo junto ministro juancamunoza presidente efetreneschile eric martin asisten lanzamiento plan maestro ferroviario región biobío,2024-05-17 12:12:27,others,NEU
@camila_vallejo,¡qué importante espacios diálogo construir sociedad informada hoy compartimos 100 vecinos vecinas comuna concepción región biobío gran diálogo ciudadano pudimos exponer principales avances gobiernodechile desafíos pendientes seguimos trabajando ¡gracias todas cariño diálogo respetuoso seguimos informando trabajando chile,2024-05-17 11:40:56,joy,POS
@camila_vallejo,voceríaenregiones ¡todas informados ministra camilavallejo encabeza diálogo ciudadano concepción región biobío junto 100 vecinos vecinas detallar avances impulsados gobiernodechile,2024-05-17 10:08:46,others,NEU
@camila_vallejo,¡llegamos región biobío comenzamos mañana tvutelevision abordamos diversos temas contingencia nacional regionales marcado últimas semanas invito revisar entrevista completa aquí,2024-05-17 10:21:58,others,NEU
@camila_vallejo,contamos plan movilidad región biobío consta 34 proyectos además trabajando obras conectividad pendientes zona llamado presidente gabrielboric concretar cada ministerio avanzando diferentes proyectos materialicen iniciativas ido implementando,2024-05-17 09:54:07,others,POS
@camila_vallejo,voceríaenregiones ¡estamos región biobío comienza mañana sintonizando entrevista ministra camilavallejo tvunoticias concepción vivo,2024-05-17 08:31:43,others,NEU
@camila_vallejo,¡avanzamos mejor conectividad rutas junto ministra jlopezsaffie inspeccionamos instalación primeras cuatro vigas enlace vespucionorte ruta68 lleva 50 avance ¡se trata enlaces modernos latinoamérica alianza públicoprivada permite crezcamos país avancemos proyectos brinden beneficios ciudadanas ciudadanos chile nueva cartera licitaciones mopchile cuenta diversos proyectos mejorar conectividad seguimos avanzando mirada futuro,2024-05-16 18:55:04,joy,POS
@camila_vallejo,agradezco instancias discutir desafíos presentes futuros país,2024-05-16 17:48:51,others,POS
@camila_vallejo,¡muy buenas noticias jornada usach convirtió único proyecto latinoamericano ganar “innovation award” classicalnext encuentro internacional importante torno música clásica través conciertos gratuitos diversas comunas logrado recuperar experiencia vivir cultura vecinos vecinas principales aspectos valorados postularon departamento extensión conseguir reconocimiento nivel internacional felicitaciones todas hecho posible seguiremos trabajando democratizar arte música culturas dejando alto siempre nombre chile universidad,2024-05-16 17:02:03,joy,POS
@camila_vallejo,¡necesitamos jóvenes voz escuchada valorada ello llegamos parque intercomunal victor jara junto directores opcndsegegob carmen luz morales dossegegob ignacioachurra injuvchile jpduhalde alcaldesa erikamartinezo compartir jovenes feria urbana jóvenes acción iniciativa dossegegob,2024-05-16 18:05:12,joy,POS
@camila_vallejo,minsal colaborará antecedentes dispone fiscalía investigación anunció hechos ocurridos hospital sótero río minsal oficiará cde órgano evalúe hacerse parte investigación impulsada ente judicial,2024-05-16 14:00:01,others,NEU
@camila_vallejo,junto ministra jlopezsaffie gerente concesiones vespucio norte alcalde italobravol encontramos construcción enlace vespucio norte – ruta 68 modernos latinoamérica obras mejorarán calidad vida personas aportarán crecimiento generación empleo país,2024-05-16 14:05:45,joy,POS
@camila_vallejo,trabajando tres pilares fundamentales país seguridad pública social económica dado pasos concretos dirección respecto seguridad pública sacado 55 proyectos ley materia económica contamos 21 proyectos ley van beneficio chile reforma pensiones avanzando poder votar favorablemente idea legislar senado segundo trámite podemos eternizar discusión ciudadanía espera respuestas,2024-05-15 20:09:50,others,NEU
@camila_vallejo,gobierno trabajando reducir listas espera junto banco interamericano desarrollo bid elaboramos visor único plataforma usuarios pueden acceder mediante clave única información atenciones pendientes solicitadas visor ciudadano apoyo fundamental transparentar información atenciones salud chilenas chilenos,2024-05-15 19:10:30,others,NEU
@camila_vallejo,voceríatecuenta ¡conéctate directo congreso nacional ministra camilavallejo conversa t13 vivo,2024-05-15 17:34:20,joy,NEU
@camila_vallejo,hechos concretos mejoras colegio alexander graham bell pudahuel demostramos avanzamos calidad educativa menos abordaje presidente gabrielboric tres pilares fundamentales gobiernodechile trabajamos mejor infraestructura escuelas mejorar procesos aprendizaje comunidad educativa mejorar convivencia cómo relacionamos dentro comunidad educativas,2024-05-15 17:08:23,others,NEU
@camila_vallejo,¡ya aire puedes conectarte aquí,2024-05-15 17:04:58,others,NEU
@camila_vallejo,¿sabían vez año directorio tvn da cuenta pública gestión senado llegamos congreso nacional asistir exposición director tvn francisco vidal abordará gestión compromiso misión publica estación último año trabajo,2024-05-15 15:34:05,others,NEU
@camila_vallejo,pudahuel junto ministro nicocataldo subsecretarías nikicardoch alearratiam alcalde italobravo presentamos plan ciudadanía alfabetización digital busca brindar herramientas permitan enfrentar riesgos presentan mundo digital comunidad educativa conoce,2024-05-15 11:55:11,others,NEU
@camila_vallejo,podemos seguir chuteando pelota córner próximo gobierno ser capaces resolver reformadepensiones jubilados vean mejoras ahora si bien siempre hablamos importante entregarle certidumbre inversionistas podemos olvidar adultos mayores debemos entregarles certezas u seguridad social,2024-05-15 09:54:55,others,NEU
@camila_vallejo,nueva jornada reuniones congreso nacional reunimos comisión ddhh senadochile exponer proyecto ley protege trabajadores comunicaciones,2024-05-14 15:56:38,others,NEU
@camila_vallejo,junto presidente gabrielboric ministra carolinatoha ministro alvaroelizalde asistimos ceremonia homenaje 97 años carabineros chile pospuesta tras asesinato suboficiales mayores sergio misael carlos cañete hoy sólo recordamos sino funcionarios mártires emotiva ceremonia escuela formación carabineros compromiso gobierno seguirá centrado fortalecimiento importante institución puedan tener todas condiciones realizar labor mejor forma posible,2024-05-14 13:49:13,others,NEU
@camila_vallejo,voceríatecuenta presidente gabrielboric junto ministra camilavallejo autoridades tres poderes asisten ceremonia homenaje 97 años carabineros chile,2024-05-14 13:11:38,others,NEU
@camila_vallejo,voceríatecuenta ¡potenciamos colaboración público privada presidente gabrielboric junto ministra camilavallejo autoridades gobierno asisten encuentro anual construcción organizado cchcchile,2024-05-14 11:50:36,joy,NEU
@camila_vallejo,construir mejor país prime diálogo debate opiniones torno políticas públicas mejoren calidad vida chilenos sido pilares gobierno ello junto presidente gabrielboric ministras ministros asistimos encuentro anual construcción organizado cchcchile espacio intercambio propuestas visiones torno concreción proyectos políticas aseguren mejor futuro desarrollo ciudadanía sigamos construyendo conjunto país interconectado productivo,2024-05-14 11:45:04,others,NEU
@camila_vallejo,ahora presidente república gabrielboric participa conmemoración 97 años carabdechile escuela formación carabineros,2024-05-14 11:02:21,others,NEU
@camila_vallejo,adultos mayores pueden esperar necesitamos construir sistema seguridad social entregue mayores certezas seguridad chilenos gobierno vamos seguir insistiendo puntos encuentro avanzar reforma pensiones,2024-05-14 11:13:39,others,NEU
@camila_vallejo,vejez inevitable mismo importante exista respaldo sociedad conjunto independiente cuánto cotizaste gobierno insistimos avanzar mejorespensiones chilenos puedan elegir sistema previsional compensar mujeres tablas mortalidad generar mayor seguridad social,2024-05-14 10:12:52,others,NEU
@camila_vallejo,leycorta isapres logramos fortalecer salud pública seguro complementario fonasa otorgando mayor seguridad protección cotizantes además cumplimos fallo corte suprema evitamos desastre sistema previsional salud,2024-05-14 10:01:34,others,NEU
@camila_vallejo,nuevamente cuentas redes sociales organizan levantar propagar información totalmente falsa referente continuación recuerdo casos padre contrato moneda falso celebré cumpleaños después terrible asesinato tres suboficiales mayores falso persona detenida malversación fondos primo falso espero personas detrás recibiendo beneficio alguno además mala intención busca confundir ciudadanía,2024-05-13 18:05:01,anger,NEG
@camila_vallejo,seguiremos siendo enfáticos necesidad contar máxima voluntad llegar puntos encuentro den soluciones país esperamos prime espíritu constructivo torno diálogo reformadepensiones adultos mayores necesitan mejores pensiones hoy hacemos llamado maxima voluntad posible construir soluciones,2024-05-13 13:26:52,others,NEU
@camila_vallejo,ministra camilavallejo agenda sala cuna busca exista sala cuna garantizada padres madres límites trabajadores empresa incluyendo privados tarea resguardar condiciones laborales compatibilizándolo tareas cuidados,2024-05-13 13:02:18,others,NEU
@camila_vallejo,voceríainforma si situación producto irresponsabilidad grupo importante isapres país acuerdo hacer valer fallo corte suprema evitar desastre indica ministra camilavallejo ley corta isapres,2024-05-13 12:54:06,others,NEG
@camila_vallejo,voceríainforma fasttrack económico consiste 21 proyectos buscan dar garantías legales desarrollo económico queremos apuntalar aún condiciones mejor justicia modernización indica ministra camilavallejo,2024-05-13 12:53:10,others,NEU
@camila_vallejo,voceríainforma ministra camilavallejo comienza vocería gobierno abordando reunión presidente gabrielboric junto madre franco vargas seguiremos acompañando familias caso queremos justicia caso quede impunidad,2024-05-13 12:40:06,others,NEU
@camila_vallejo,ministra camilavallejo comienza nueva vocería gobierno aborda temas marcaránlasemana,2024-05-13 12:23:28,others,NEU
@camila_vallejo,díadelamadre celebramos todas madres trabajadoras fundamentales formación futuras generaciones reconozcamos valiosa labor recordemos importancia proteger derechoslaborales,2024-05-12 09:19:38,others,POS
@camila_vallejo,díadelamadre contamos medidas impulsado gobiernodechile apoyo maternidad reducir brechas ámbito laboral cuidados hombres mujeres,2024-05-12 11:08:00,others,NEU
@camila_vallejo,foco gobierno lograr consenso necesitamos resolver prioridades ciudadanas chilenos demandan comparto entrevista di diario elpaischile refiero urgencia alcanzar acuerdos congreso concretar reforma pensiones pacto fiscal además temas marcado agenda política últimas semanas,2024-05-11 15:26:20,others,NEU
@camila_vallejo,pueden leer entrevista completa aquí,2024-05-11 15:26:24,others,NEU
@camila_vallejo,40horas tiempo compartir familia realizar deporte amigas amigos 40hrsescalidaddevida vivir mejor chileavanzacontigo,2024-05-11 15:04:52,joy,POS
@camila_vallejo,mejores formas prevenir enfermedades respiratorias vacunación vacúnate influenza covid19 forma gratuita cualquier vacunatorio país información,2024-05-11 12:02:48,others,NEU
@camila_vallejo,entrevista ministra portavoz chilena camilavallejo “lo esperaríamos oposición deje posición original asumimos atrofiar gobierno obstaculizarlo negarle sal agua” antonialaborde,2024-05-11 08:40:03,others,NEG
@camila_vallejo,siempre informado rol ministra enlace región valparaíso determinado primera fase rehabilitación temprana finalizaba entrega plan reconstrucción embargo obvio autoridades gobierno siguen trabajando zona acompañar apoyar familias cara reconstrucción abordar diversos problemas enfrentan camino,2024-05-10 13:23:31,others,NEU
@camila_vallejo,ministra camilavallejo temas pendientes plano legislativo fundamental destrabar acuerdos oposición aumentar pensiones pacto fiscal olvidamos malestar subyacente grandes manifestaciones,2024-05-10 12:41:18,others,NEG
@camila_vallejo,voceríainforma ministra camilavallejo crecimiento basa sólo política fiscal responsable sino cómo ponemos inversión pública áreas sirvan apuntalar crecimiento,2024-05-10 12:08:04,others,NEU
@camila_vallejo,voceríainforma ministra camilavallejo avance importante propósito indicación comprometido gobierno proyecto sala cuna chile logrado hombres mujeres enfoque pedagógico,2024-05-10 12:03:24,others,NEU
@camila_vallejo,ministra camila vallejo realiza punto prensa conjunto ministras ministros tras consejo gabinete,2024-05-10 11:55:41,others,NEU
@camila_vallejo,partimos consejo gabinete moneda tras recorrer región o’higgins entregamos llaves 250 familias esperaron años vivienda definitiva inauguramos centro teletón anunciamos recuperación espacios públicos defensas fluviales recorrimos obras universidad o’higgins consejo gabinete último tercera cuenta pública ponemos frente chile comunicar hecho queda hacer país soñamos trabajamos toda máquina cumpliendo compromisos cada región avance,2024-05-10 10:08:20,joy,NEU
@camila_vallejo,presidente gabrielboric encabeza nuevo consejo gabinete junto ministras ministros,2024-05-10 09:43:14,others,NEU
@camila_vallejo,¡alerta nuevo capítulo nueva guíaciudadana conoce dónde puedes denunciar delito instituciones participan investigación ¡sigue aprendiendo pon prueba conocimientos nueva plataforma,2024-05-09 18:58:40,joy,NEU
@camila_vallejo,ahora presidente gabrielboric visita nuevas instalaciones universidad o’higgins,2024-05-09 13:29:18,others,NEU
@camila_vallejo,debemos aumentar presencia policial calles ello falta avanzar elemento importante proyecto ley ministerio interior busca liberar funciones administrativas carabineros chile resguardo personas requiere recursos clave avance pactofiscal podamos generar ingresos financiar políticas públicas urgentes,2024-05-09 13:15:31,others,NEU
@camila_vallejo,mercurio rectifica ayer nota sostuvo hecho tal reconocen hoy “no ocurrió” nota usó republicanos realizar punto político pdta cámara karolcariola haciendo eco ello cuentas rrss agradecemos difusión,2024-05-09 08:29:18,others,NEU
@camila_vallejo,separar errores personas versus importancia resguardar mantener institución carabdechile cumple función dentro democracia derecho necesita carabineros preparados capacidades legitimidad necesaria decía presidente gabrielboric seguridad viviendo miedo limitamos ejercicios libertades,2024-05-09 11:22:24,others,NEG
@camila_vallejo,reforzar política nacional crimen organizado importante si bien ley nueva aún falta ley inteligencia ley inteligencia económica abarca además delitos corrupción general gobierno parece urgente avanzar mejores herramientas combatir delitos cuello corbata ¡conéctate aquí,2024-05-09 11:08:22,others,NEU
@camila_vallejo,¡súmate encuentro vivo radiocarab abordar campaña vacunación invierno avances materia seguridad impulsado gobierno chile conéctate,2024-05-09 11:05:58,joy,NEU
@camila_vallejo,reformadepensiones prioritaria ciudadanía debe seguir avanzando urgencia congreso valioso hoy día contemos cronograma claro reforma pueda avanzar actuales jubilados necesitan certezas mejores pensiones,2024-05-09 09:55:59,others,NEU
@camila_vallejo,logramos acuerdo mayoritario ley corta isapres comisión mixta resolver asunto arrastra hace década propuesta actual suspende cobros exceso fija plan pago objetivo cumplir fallo corte suprema priorizando estabilidad financiera sistema garantizar usuarios vean afectados,2024-05-09 09:40:14,others,NEU
@camila_vallejo,año partida recordamos cariño gloria cifuentes cuadra primera seremi gobierno naciente región ríos 20072009 cifuentes asumió rol destacado espacio público descentralización través trayectoria ámbito político académico sinceros saludos familia amigas amigos cercanos hoy recuerdan cariño respeto,2024-05-08 19:31:28,joy,NEU
