tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'1760044263801246104',"EMOL SOCIAL FACTS | Claves de la nueva ley que regula la reconducción inmediata de migrantes irregulares
&gt; Una nueva medida entra en vigencia y expertos detallan las implicancias.
https://t.co/KkNDbwtAtP https://t.co/9LoOmL1YAG",es,Tweet,1,12,5,2,8605,2024-02-20 17:50:27,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/1f5zwz,photo,https://pbs.twimg.com/media/GGzsLIoXQAAvBa4.jpg
'1759594133667086400',"EMOL SOCIAL FACTS | Chile catalogado como “democracia defectuosa”: Las razones y los hitos que influyen
&gt; En 2022, la democracia chilena fue considerada como “plena” en prestigioso estudio. Un año después, bajó 6 puestos. Expertos detallan los factores.
https://t.co/ApwEiFjxBB https://t.co/SjNQTy868a",es,Tweet,3,8,12,3,7838,2024-02-19 12:01:47,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/lmrxwz,photo,https://pbs.twimg.com/media/GGtUwfIWIAAuhcP.jpg
'1758594169885626759',"EMOL SOCIAL FACTS | Gabinete Pro Seguridad: En qué consiste la instancia y las implicancias en el país
&gt; La iniciativa es parte de un nuevo paquete de medidas del Gobierno para enfrentar el crimen organizado. Especialistas abordan la factibilidad de estas.
https://t.co/WlBWhXP02h https://t.co/66OmmVlXlK",es,Tweet,0,1,1,0,6488,2024-02-16 17:48:17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"http://tiny.cc/sniuwz,https://twitter.com/Emol/status/1758594169885626759/photo/1",,
'1758139171003146428',"EMOL SOCIAL FACTS | Alza en postulaciones a Carabineros: El detalle de esta tendencia y su relación con la crisis de seguridad
> En el 2020, los aspirantes a dicha institución alcanzaron las 6 mil personas, mientras que en el 2023 el proceso dio cuenta de 12 mil postulantes.
https://t.co/yCsaxwkaVA",es,Tweet,0,10,4,3,10121,2024-02-15 11:40:17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GGYqNOUa0AA6AgX.jpg
'1757783851290497516',"EMOL SOCIAL FACTS | Evolución del fenómeno de las balaceras: Los datos registrados y el escenario actual del país
&gt; Estos eventos aumentaron de 23% a 41% en tan solo cinco años. Expertos abordan la contingencia y la gestión de las autoridades.
https://t.co/BqU3jbIZ1J https://t.co/KVanaVZ7CE",es,Tweet,0,5,5,5,6710,2024-02-14 12:08:22,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/py9uwz,photo,https://pbs.twimg.com/media/GGTnF27WYAAm3kh.jpg
'1757461601496555600',"EMOL SOCIAL FACTS | Olas de calor al alza: Radiografía a los datos registrados en los últimos años y proyecciones
&gt; En Chile, entre el 2011 y el 2022, en promedio, se registraron de 1 a 4 eventos más de este tipo que en décadas pasadas.
https://t.co/E3Aj5zQlcW https://t.co/zODM3RvtOU",es,Tweet,0,1,0,3,6425,2024-02-13 14:47:52,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/708uwz,photo,https://pbs.twimg.com/media/GGPB_zWWIAAJwQx.jpg
'1757018188728918338',"EMOL SOCIAL FACTS | Disminución de avisos de empleos en internet: Análisis de las cifras asociadas al fenómeno y las implicancias
&gt; Expertos explican los factores que influyen en este nuevo indicador y delinean el escenario actual.
https://t.co/13ttI3yjpH https://t.co/oiDkrKutG0",es,Tweet,0,1,1,4,7788,2024-02-12 09:25:54,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/frwpwz,photo,https://pbs.twimg.com/media/GGIusDDW4AAAyBk.jpg
'1756066192173695388',"EMOL SOCIAL FACTS | Crisis medioambiental por el incendio en Valparaíso y las medidas para enfrentar los daños
&gt; No solo a nivel social y económico, los siniestros forestales también causaron un desastre ecológico. Especialistas abordan la situación.
https://t.co/Cz3VReyRKS https://t.co/IQUxLSGUXi",es,Tweet,0,7,2,4,7578,2024-02-09 18:23:01,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/xxopwz,photo,https://pbs.twimg.com/media/GF7M1IKXkAAktSe.jpg
'1755569734970462383',"EMOL SOCIAL FACTS | Muerte de Sebastián Piñera: Hitos que marcaron su carrera política y el impacto del deceso en el escenario actual
&gt; Expertos analizan el legado del ex Mandatario y destacan las implicancias de su fallecimiento a nivel local.
https://t.co/tKpf4KukEO https://t.co/C8eCbNWhSp",es,Tweet,1,6,5,5,6907,2024-02-08 09:30:16,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/jilpwz,photo,https://pbs.twimg.com/media/GF0JVFhWcAA9Fqs.jpg
'1755232167913734175',"EMOL SOCIAL FACTS | Emergencia en Valparaíso: Radiografía a las repercusiones económicas y sociales del megaincendio
> Especialistas repasan las implicancias de un desastre que, según el ministro Mario Marcel, ha dejado daños por varios cientos de millones de dólares.
https://t.co/4g2tYNYwcX",es,Tweet,1,5,3,0,8278,2024-02-07 11:08:54,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GFvWO4bXkAEhg2c.jpg
'1754840112758677606',"EMOL SOCIAL FACTS | Megaincendio en Valparaíso: Balance de las cifras registradas y la efectividad de las medidas gubernamentales
&gt; Expertos analizan los números que ha dejado la catástrofe y la gestión del Gobierno, que ha recibido cuestionamientos.
https://t.co/XvLTZ0thO6 https://t.co/txDKStySNT",es,Tweet,3,9,4,2,13947,2024-02-06 09:11:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/4miowz,photo,https://pbs.twimg.com/media/GFpxv8RXoAAybO_.jpg
'1754481653240447127',"EMOL SOCIAL FACTS | Debilitamiento del sector inmobiliario: Cifras que explican esta tendencia, factores asociados y las implicancias
> Por ejemplo, durante el 2023 fue aprobada la construcción de 85.096 unidades, número que es el menor registro desde el año 1991.
https://t.co/yWvZPRtFG4",es,Tweet,0,2,2,1,13103,2024-02-05 09:26:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GFkrvV0XcAA0S_s.jpg
'1753512147806834691',"EMOL SOCIAL FACTS | Aumento en la tasa de desempleo en Chile: Cifras y un análisis a los factores asociados
&gt; Expertos abordan el escenario laboral por el que atraviesa el país y además repasan las proyecciones económicas para el 2024.
https://t.co/6pRN7OCwly https://t.co/JB4FUzD3Cz",es,Tweet,0,3,0,1,10453,2024-02-02 17:14:09,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/3lqmwz,photo,https://pbs.twimg.com/media/GFW5_ebXYAAUGrv.jpg
'1753074850846105957',"EMOL SOCIAL FACTS | Sistema judicial y reincidencia en delitos: Radiografía a las cifras que marcan la realidad chilena
&gt; Expertos abordan los factores que explican la libertad de personas con extensos prontuarios policiales.
https://t.co/6rDPWtoibK https://t.co/64pSSQXKE7",es,Tweet,1,4,0,2,7938,2024-02-01 12:16:29,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/o65mwz,photo,https://pbs.twimg.com/media/GFQsRGSWkAA9WAh.jpg
'1752708475556090335',"EMOL SOCIAL FACTS | Suplantación de identidad con Inteligencia Artificial: Los riesgos, cómo detectarlo y los desafíos para Chile
&gt; Una nueva forma de delito que tiene en alerta a las autoridades y que plantea nuevos desafíos en materia de legislación.
https://t.co/KEW5B36AsC https://t.co/iTengCsll4",es,Tweet,1,2,0,0,6919,2024-01-31 12:00:38,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/0cnlwz,photo,https://pbs.twimg.com/media/GFLfCe4bcAEgL-s.jpg
'1752347569676542303',"EMOL SOCIAL FACTS | Decretar Estado de Excepción por crisis de seguridad en Chile: Viabilidad de la medida y posibles efectos
> Expertos abordan petición de la Confederación Nacional de Transporte de Carga tras doble homicidio de camioneros en la “Ruta de la fruta”.
https://t.co/oJoccgz0fw",es,Tweet,1,6,3,3,8579,2024-01-30 12:06:32,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GFGWr8oWsAA-B3O.jpg
'1751954831562924147',"EMOL SOCIAL FACTS | Aumento de los homicidios de menores de edad: Las cifras y los factores que influyen en la situación
> La narcocultura, el avance del crimen organizado y la migración ilegal, son sólo algunos de los ítems que inciden, de acuerdo a lo que explican los expertos.
https://t.co/GpdVZSodqt",es,Tweet,0,4,4,4,6529,2024-01-29 10:05:56,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GFAxlnXWoAAGe45.jpg
'1750606811638485043',"EMOL SOCIAL FACTS | Zanjas como una medida de control: La viabilidad en Chile y las consecuencias
&gt; Una propuesta que genera debate. Expertos detallan los alcances y efectos.
https://t.co/v9T7FvJVwb https://t.co/mW7oNzJKiX",es,Tweet,0,3,3,1,6297,2024-01-25 16:49:23,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/ljcawz,photo,https://pbs.twimg.com/media/GEtnNETXoAAZsT8.jpg
'1750250810863239201',"EMOL SOCIAL FACTS | Red de seguridad contra el crimen organizado transnacional: En qué consiste el plan y cómo influiría en Chile
&gt; Una medida que podría incidir en el crimen organizado. Expertos explican potenciales efectos.
https://t.co/wiVG0io68f https://t.co/2rVUIiCzFn",es,Tweet,0,1,1,0,6018,2024-01-24 17:14:46,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/ipv9wz,photo,https://pbs.twimg.com/media/GEojaVHWwAAXicK.jpg
'1749872924297769345',"EMOL SOCIAL FACTS | Aumentan mujeres privadas de libertad por drogas: Los delitos más frecuentes y las razones
&gt; De 1.879 mujeres recluidas por tráfico de sustancias ilícitas, se pasó a 2.443 en 2023. Expertos explican las razones.
https://t.co/ptPbYMM0C3 https://t.co/PRxDjzB3sB",es,Tweet,0,7,3,2,6250,2024-01-23 16:13:10,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/7rf9wz,photo,https://pbs.twimg.com/media/GEjLiN-WQAEiN7T.jpg
'1749519880473162128',"EMOL SOCIAL FACTS | Inseguridad y nuevas formas de operar de delincuentes: Los datos y la mirada de especialistas
&gt; En comparación con el 2022, existe un aumento del 12% en homicidios en la Región Metropolitana. Expertos detallan el escenario.
https://t.co/F9sIyxG2zW https://t.co/UwMgiLfDDL",es,Tweet,1,6,4,2,6342,2024-01-22 16:50:18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/spo7wz,photo,https://pbs.twimg.com/media/GEeJXhaXEAAWrm5.jpg
'1748422699393667113',"EMOL SOCIAL FACTS | Ingreso clandestino en Chile como delito: En qué consiste el proyecto y sus repercusiones
&gt; El avance de la medida en la Cámara de Diputados genera controversia. Conoce los detalles, argumentos y las cifras.
https://t.co/F9sIyxG2zW https://t.co/i9kRgqtF9t",es,Tweet,0,6,4,3,8170,2024-01-19 16:10:30,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/spo7wz,photo,https://pbs.twimg.com/media/GEOk8I6XoAAd_IS.jpg
'1748064055460327853',"EMOL SOCIAL FACTS | Alza en los precios de los departamentos pese a bajas ventas: Los datos y los factores que inciden
&gt; Las cifras de una consultora indican un incremento sostenido en los valores de las viviendas. Conoce las razones.
https://t.co/htkWjUJLIO https://t.co/i8glqy1bkt",es,Tweet,1,1,1,3,6814,2024-01-18 16:25:22,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/1r97wz,photo,https://pbs.twimg.com/media/GEJekZqXEAAWMlG.jpg
'1747693864394084544',"EMOL SOCIAL FACTS | Personas extraviadas en Chile: Cómo funciona el protocolo y lo que indican los datos disponibles
&gt; Expertos explican los desafíos que se presentan ante casos que no son aislados. ¿Cuáles son las cifras?
https://t.co/26RV3dHXQt https://t.co/rU0bPTRCFA",es,Tweet,0,1,0,0,6099,2024-01-17 15:54:22,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/4fu6wz,photo,https://pbs.twimg.com/media/GEEOG-gXYAEQNoq.jpg
'1747320383320060363',"EMOL SOCIAL FACTS |  Radiografía a las armas inscritas en Chile: Los datos disponibles y su impacto en la seguridad
&gt; Expertos explican el fenómeno de por qué se están armando más los chilenos.
https://t.co/1owGmFupik https://t.co/bu8ks1EclI",es,Tweet,0,6,1,4,8740,2024-01-16 15:10:17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/33f6wz,photo,https://pbs.twimg.com/media/GD-6m-XWAAAkArd.jpg
'1745877816757923843',"EMOL SOCIAL FACTS | Narcocultura: Un fenómeno creciente y cómo se manifiesta en el país
&gt; La petición de un concejal de Viña del Mar, abrió el debate sobre qué es la narcocultura y cómo se hace presente. Expertos se refieren al tema.
https://t.co/KZmhKlAorn https://t.co/AFRA3pT4y4",es,Tweet,0,11,3,6,8225,2024-01-12 15:38:03,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/2vg0wz,photo,https://pbs.twimg.com/media/GDqaOLaXoAA2dnc.jpg
'1745157552663380116',"EMOL SOCIAL FACTS | 342.000 trabajadores tienen dos empleos, 58% más que en enero de 2022: Las razones y los datos
&gt; Especialistas abordan el aumento de personas con un segundo empleo. ¿Qué realidades existen tras este fenómeno?
https://t.co/cM30dEOiY7 https://t.co/mKpPhRVNqd",es,Tweet,0,2,0,3,5710,2024-01-10 15:55:58,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/m80zvz,photo,https://pbs.twimg.com/media/GDgLWpEXsAATIi7.jpg
'1744778768781062303',"EMOL SOCIAL FACTS | Aumento de extranjeros en las cárceles chilenas: Cuáles son las cifras y los problemas que generan
&gt; Autoridades y expertos detallan los inconvenientes y posibles soluciones.
https://t.co/ngNzrJHrdv https://t.co/HoXYQsGwML",es,Tweet,1,8,2,2,6763,2024-01-09 14:50:49,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/u6lyvz,photo,https://pbs.twimg.com/media/GDayvXlWcAAjGj-.jpg
'1743373234274193469',"EMOL SOCIAL FACTS | Pensiones de gracia: Una radiografía de cómo funcionan y quién puede ser beneficiario
&gt; El otorgamiento de algunas ha generado controversia. Expertos detallan el funcionamiento de este beneficio.
https://t.co/vQlLavaMqn https://t.co/zqBdLXMU8g",es,Tweet,0,4,2,2,6628,2024-01-05 17:45:44,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/otusvz,photo,https://pbs.twimg.com/media/GDG0e00WcAAF0js.jpg
'1743269104956407993',"EL COMENTARISTA OPINA | Los resultados de la PAES: ¿Sorpresa? - Por Marilú Matte

https://t.co/4fGfqzJJ83 https://t.co/bZ8ccn7MbD",es,Tweet,0,2,0,2,5489,2024-01-05 10:51:57,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,https://n9.cl/lvjhx,animated_gif,https://pbs.twimg.com/tweet_video_thumb/GDFV_8iWAAANc9D.jpg
'1742254432384090566',"EMOL SOCIAL FACTS | Crimen organizado: Una radiografía de las bandas que operan en el país y su evolución en el tiempo
&gt; Expertos señalan que el fenómeno seguirá avanzando. Conoce los detalles.
https://t.co/XZ5st1Tqmz https://t.co/Wr6WrLOVUv",es,Tweet,0,10,9,8,18228,2024-01-02 15:40:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/ldqrvz,photo,https://pbs.twimg.com/media/GC27AjJWIAA8KGw.jpg
'1740839842039136267',"EMOL SOCIAL FACTS | Cambios en las rutinas: Nuevos métodos adoptados por los vecinos ante la crisis de seguridad
&gt; Implementación de rondas de vigilancia, instalación de cámaras y “toques de queda” autoimpuestos son algunas de las medidas.
https://t.co/9IUYM7oorK https://t.co/FZfdrM427T",es,Tweet,1,6,2,3,6034,2023-12-29 17:58:56,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/26plvz,photo,https://pbs.twimg.com/media/GCi0WXFWgAA5k_H.jpg
'1740455364401995985',"EMOL SOCIAL FACTS | Las ventas de viviendas sin subsidio disminuyen: El impacto y las cifras relevantes del sector
&gt; Un reporte informó sobre la caída en la compra de viviendas sin subsidios. Expertos señalan las razones.
https://t.co/y8gEUq28NH https://t.co/g1mMz3dV7G",es,Tweet,0,6,4,1,5702,2023-12-28 16:31:09,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/edhlvz,photo,https://pbs.twimg.com/media/GCdWoZjXoAAjvtl.jpg
'1739633153503809672',"EMOL SOCIAL FACTS | Bienestar emocional: Análisis a la situación del país y lo que reflejan las cifras actuales
&gt; Estudio, que examinó a 1.210 chilenos, dio cuenta del deterioro que existe luego de la pandemia. Académicos entregan su visión del tema.
https://t.co/dcorrSBXEd https://t.co/JyT1KqbnQe",es,Tweet,0,4,0,3,6198,2023-12-26 10:03:59,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/emwkvz,photo,https://pbs.twimg.com/media/GCRrGLQXQAAEBBS.jpg
'1738287335316287514',"EMOL SOCIAL FACTS | Fiscalía Supraterritorial: Radiografía a la iniciativa contra el crimen organizado y los delitos de alta complejidad
> El organismo, aprobado recientemente por la Cámara de Diputados, es parte de un grupo de medidas que busca adaptar las instituciones a los cambios en la criminalidad.
https://t.co/XTepuKnIjm",es,Tweet,0,5,2,2,6185,2023-12-22 16:56:11,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GB-jEVXXwAAF8Ns.jpg
'1737913614978166985',"EMOL SOCIAL FACTS | Crisis en el sector de la construcción: La realidad de las cifras locales y proyecciones
&gt; Expertos profundizan en las causas de esta tendencia a la baja y abordan el futuro de uno de los rubros más importantes para el país.
https://t.co/4wlYGmfRPk https://t.co/29HWUwTykA",es,Tweet,1,2,2,4,6002,2023-12-21 16:11:09,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/5xxjvz,photo,https://pbs.twimg.com/media/GB5O6WpXAAAFo8N.jpg
'1737477412256915895',"EMOL SOCIAL FACTS | Aumento de femicidios frustrados: Las cifras de esta tendencia, las razones y lo que queda por hacer
&gt; Los indicadores sobre este tipo de violencia continúan al alza y preocupan a las autoridades. Expertos abordan el fenómeno.
https://t.co/K282RxIAXd https://t.co/hQ97dQMjZq",es,Tweet,0,0,0,3,4610,2023-12-20 11:17:50,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/ewnjvz,photo,https://pbs.twimg.com/media/GBzCe5EWEAAnCV3.jpg
'1737116972691923121',"EMOL SOCIAL FACTS | Radiografía al nuevo proyecto de ley que busca prohibir el uso de celulares en las salas de clases
&gt; La medida, que recoge detalles de la realidad escolar en Francia, divide a las autoridades. Especialistas entregan su visión.
https://t.co/uAaUvimOrN https://t.co/6oMoRjgOOf",es,Tweet,0,6,1,4,7285,2023-12-19 11:25:35,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/2cfjvz,photo,https://pbs.twimg.com/media/GBt6oYDacAA-U57.jpg
'1736715352640286773',"EMOL SOCIAL FACTS | Deterioro del mercado laboral: Razones del aumento de desvinculaciones, el escenario país y posibles medidas
> Los despidos por “necesidades de la empresa” alcanzaron las 379.507 casos entre el 1 de enero al 31 de octubre de este año. Expertos abordan el fenómeno.
https://t.co/z7hcwcWOGO",es,Tweet,0,3,6,4,8582,2023-12-18 08:49:41,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GBoNKhUWMAAhSye.jpg
'1735755610518389179',"EMOL SOCIAL FACTS | Radiografía: Las comunas más afectadas por la delincuencia, cuáles son y propuestas sobre qué hacer
&gt; ¿Qué medidas se pueden implementar? Especialistas dan su mirada.
https://t.co/i7Q2oeBvrh https://t.co/TgfSkgn6zn",es,Tweet,0,4,1,5,7652,2023-12-15 17:16:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/wknivz,photo,https://pbs.twimg.com/media/GBakL49X0AAzoF8.jpg
'1735404299763736644',"EL COMENTARISTA OPINA | ""La morosidad sub24: Un drama silencioso"" - Por Cesar Calomino
https://t.co/lSFBckMdY4 https://t.co/XZyPVQPYGO",es,Tweet,0,2,0,4,5861,2023-12-14 18:00:01,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,https://n9.cl/hmluj,animated_gif,https://pbs.twimg.com/tweet_video_thumb/GBUEz-FXQAAacf6.jpg
'1735298433718563153',"EL COMENTARISTA OPINA | ""La morosidad sub24: Un drama silencioso"" - Por Cesar Calomino

https://t.co/lSFBckLG8w https://t.co/stQp8iHIxd",es,Tweet,0,3,0,2,4089,2023-12-14 10:59:21,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,https://n9.cl/hmluj,animated_gif,https://pbs.twimg.com/tweet_video_thumb/GBUArMsXkAAKJPd.jpg
'1735029180872405254',"EMOL SOCIAL FACTS | Estancamiento en la economía: La situación del país y lo que se espera para el próximo año
&gt; La caída de la productividad y la disminución en la inversión son dos razones que han pesado en el momento actual.
https://t.co/wolZUDMwZD https://t.co/NgWgCy85tZ",es,Tweet,1,3,6,3,5355,2023-12-13 17:09:26,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/fw7ivz,photo,https://pbs.twimg.com/media/GBQPolhWYAAWBlD.jpg
