tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'1795515177497968929',Sabalenka tuvo arrollador debut en #RolandGarros #CooperativaContigo https://t.co/ThrurYBGDf https://t.co/CTeX4Bz8dl,es,Tweet,1,3,1,0,3626,2024-05-28 13:59:12,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#RolandGarros,#CooperativaContigo",https://tinyurl.com/2an48w38,photo,https://pbs.twimg.com/media/GOrziKyXQAAfyzM.jpg
'1795514559790186915',Soteldo y Rondón lideran la prenómina de Venezuela con miras a Copa América #CooperativaContigo https://t.co/JTpJzfdE65 https://t.co/L7WHWJJZ5U,es,Tweet,0,1,1,2,3892,2024-05-28 13:56:44,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/2ybpjwxx,photo,https://pbs.twimg.com/media/GOry9zwWsAA0V_b.jpg
'1795513637387567307',#CooperativaContigo [Audio] Creciendo Juntos: La educación inicial que transforma el futuro de niños y niñas https://t.co/HgSy6riRxB https://t.co/J0MmFnYfbC,es,Tweet,2,2,2,0,3955,2024-05-28 13:53:04,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/22n8jyy2,photo,https://pbs.twimg.com/media/GOryHJIWkAAW2YY.jpg
'1795513334852415888',[FOTOS] Universidad Católica recibió la visita de José Pedro Fuenzalida #CooperativaContigo https://t.co/kFQ5CRA0D1 https://t.co/0xoYnNkb5r,es,Tweet,0,6,2,1,4874,2024-05-28 13:51:52,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/2axpl2n7,photo,https://pbs.twimg.com/media/GOrx22xWEAAIdDo.jpg
'1795510327183908934',A un día del crucial duelo de Colo Colo frente a Cerro Porteño ¿Quién debe ser el reemplazante de Arturo Vidal? ¿Harías alguna otra modificación en el 11 que jugará en Paraguay? Usa #CooperativaContigo o manda un mensaje de voz al +56978880770 para ser parte del panel https://t.co/72wWtdaiWb,es,Tweet,0,2,1,0,3982,2024-05-28 13:39:55,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,,photo,https://pbs.twimg.com/media/GOrvHzYXgAEqPts.jpg
'1795509082062770534',Militar Manuel Norambuena falleció tras lograr viajar a Chile a despedirse de sus hijos #CooperativaContigo https://t.co/PLBUPKxdhc https://t.co/pdYKBjodDW,es,Tweet,0,5,4,3,7061,2024-05-28 13:34:58,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/23dxdpek,photo,https://pbs.twimg.com/media/GOrt8kkW8AACL9G.jpg
'1795507512952717587',"Thomas Gravesen, exfutbolista danés de Real Madrid: Darío Osorio ha sido decisivo #CooperativaContigo https://t.co/B1Aj21xwM0 https://t.co/RJXmYyD1ns",es,Tweet,0,1,1,2,5086,2024-05-28 13:28:44,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/2267rph4,photo,https://pbs.twimg.com/media/GOrsjxCXQAEapXu.jpg
'1795507003764117541',Fiscal regional de Valparaíso descarta participación de constructoras en megaincendio #CooperativaContigo https://t.co/z6uG4aqLm4 https://t.co/SdJLufT8mo,es,Tweet,13,200,115,74,33277,2024-05-28 13:26:43,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",#CooperativaContigo,http://tinyurl.com/2araqraa,photo,https://pbs.twimg.com/media/GOrsFmbW8AEJo-P.jpg
'1795502804577944020',"#CooperativaContigo Gloria Hutt descartó ""antigabrielismo"" en la derecha, como acusó Diego Ibáñez: No sé qué es el ""gabrielismo"" https://t.co/e0vNGmEg8g https://t.co/g9hI8hULCT",es,Tweet,1,12,2,16,7147,2024-05-28 13:10:02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/26d5jqjw,photo,https://pbs.twimg.com/media/GOroKnMXcAA9r6m.jpg
'1795501950840066504',Bombo Fica sufre recaída en su salud y tuvo que ser operado de urgencia https://t.co/djBp4nkMe4 https://t.co/hyggU17eJG,es,Tweet,0,12,5,7,7961,2024-05-28 13:06:38,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://tinyurl.com/298ngqrb,photo,https://pbs.twimg.com/media/GOrnbtpW4AAJ2-B.jpg
'1795498875144315039',Audax Italiano informó de cambio de estadio para duelo ante Palestino #CooperativaContigo https://t.co/Welmtt9OVJ https://t.co/WWcZyqvXzo,es,Tweet,0,4,2,0,3477,2024-05-28 12:54:25,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/2cdr489f,photo,https://pbs.twimg.com/media/GOrksqdW8AAhrJS.jpg
'1795498637612462319',"Fiscal regional de Valparaíso, Claudia Perivancich: La imputación que hicimos tiene penas desde 15 años y un día hasta el presidio perpetuo #CooperativaContigo https://t.co/jsMkcGVCY6",es,Tweet,0,2,1,0,3249,2024-05-28 12:53:28,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",#CooperativaContigo,https://cooperativa.cl/radioenvivo,,
'1795498359232565259',"Cyberday 2024: ¿Cuándo es y qué empresas participan? #CooperativaContigo 
https://t.co/10pNdOJ4Qs https://t.co/GijUS88Xvp",es,Tweet,0,1,0,1,3439,2024-05-28 12:52:22,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",#CooperativaContigo,https://tinyurl.com/2cwwp7nl,photo,https://pbs.twimg.com/media/GOrkM47WoAE4WfH.jpg
'1795498216663769097',Presidente Boric designó a nuevo director general del Ceremonial y Protocolo #CooperativaContigo https://t.co/ZkNvySdyvs,es,Tweet,0,2,0,1,3456,2024-05-28 12:51:48,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,http://tinyurl.com/2xujpwc2,,
'1795498049386488007',"Milei le encarga a su nuevo jefe de Gabinete ""dar empuje a la gestión"" y buscar consensos #CooperativaContigo https://t.co/n3G2JFsZMo https://t.co/RV5upfGB23",es,Tweet,2,0,1,1,3342,2024-05-28 12:51:08,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",#CooperativaContigo,https://tinyurl.com/23pam7j2,photo,https://pbs.twimg.com/media/GOrj1VBWAAAOU0l.jpg
'1795497916355817616',"Fiscal regional de Valparaíso, Claudia Perivancich: No tenemos ningún elemento que pudiese indicar responsabilidad de empresas constructoras o inmobiliarias en los incendios #CooperativaContigo https://t.co/jsMkcGVCY6",es,Tweet,0,1,0,0,3117,2024-05-28 12:50:36,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",#CooperativaContigo,https://cooperativa.cl/radioenvivo,,
'1795497624042451393',"Fiscal regional de Valparaíso, Claudia Perivancich: Es una posibilidad viable que el móvil fuera el dinero, pero puede haber una motivación distinta #CooperativaContigo https://t.co/jsMkcGWaNE",es,Tweet,0,1,1,0,3115,2024-05-28 12:49:26,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",#CooperativaContigo,https://cooperativa.cl/radioenvivo,,
'1795496493689811367',"Fiscal regional de Valparaíso, Claudia Perivancich: Tenemos ubicado al exbombero en las zonas donde se iniciaron otros incendios en Placilla (...) podríamos avanzar en la imputación de otros delitos #CooperativaContigo https://t.co/jsMkcGVCY6",es,Tweet,0,6,5,0,2989,2024-05-28 12:44:57,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",#CooperativaContigo,https://cooperativa.cl/radioenvivo,,
'1795496455953846717',[Opinión] Retroceso de Chile en el ranking de atracción para invertir | por Manuel Viera https://t.co/exjeFwoxkg,es,Tweet,0,1,1,0,2854,2024-05-28 12:44:48,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://opinion.cooperativa.cl/opinion/economia/retroceso-de-chile-en-el-ranking-de-atraccion-para-invertir/2024-05-28/001746.html,,
'1795495160836653230',Cumbre gótica: The Mission y Christian Death tocarán juntos en Chile https://t.co/1EcG5gugGS #CooperativaContigo,es,Tweet,0,5,2,1,3146,2024-05-28 12:39:39,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/26jwsd8e,,
'1795494534010577324',Israel dice que municiones almacenadas por Hamás causaron muerte de 45 personas en Rafah #CooperativaContigo https://t.co/VQneovhqE1 https://t.co/J9luenBXIo,es,Tweet,1,3,1,1,4085,2024-05-28 12:37:10,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",#CooperativaContigo,http://tinyurl.com/22mr2prf,photo,https://pbs.twimg.com/media/GOrgwTwW0AAHP6a.jpg
'1795493566644736379',[Video] Samuel Eto'o vivió día de furia con el nuevo DT de Camerún #CooperativaContigo https://t.co/yl2YMT1sjg https://t.co/CGN4iVoFaX,es,Tweet,0,0,0,0,3423,2024-05-28 12:33:19,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/23cokbpp,photo,https://pbs.twimg.com/media/GOrf3zTXsAcYUtd.jpg
'1795490616421253469',"Nuevos sonidos: Flordepiedra, Raiza, Jas Marty, Ariel Pez y Tyson #CooperativaContigo https://t.co/2aVeGD0pbz https://t.co/5IAigduvvO",es,Tweet,0,0,0,1,3590,2024-05-28 12:21:36,"<a href=""http://www.cooperativa.cl"" rel=""nofollow"">Cooperativa.cl</a>",#CooperativaContigo,https://tinyurl.com/23uvnyez,photo,https://pbs.twimg.com/media/GOrdM2RXUAAxJtX.jpg
'1795489790659543296',[VIDEO] Arturo Vidal debutó en Colo Colo hace 19 años #CooperativaContigo https://t.co/2Q2pJm118O https://t.co/kvYwsxalCo,es,Tweet,0,3,2,0,3338,2024-05-28 12:18:19,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/29w7rn8e,photo,https://pbs.twimg.com/media/GOrccY8WEAAQkZv.jpg
'1795488684722041013',Jane's Addiction anuncia gira con formación clásica después de 14 años https://t.co/t1UcJOh5Ei https://t.co/siURLciBb3,es,Tweet,0,4,1,0,3487,2024-05-28 12:13:55,"<a href=""http://www.cooperativa.cl"" rel=""nofollow"">Cooperativa.cl</a>",,https://tinyurl.com/24xjxzzt,photo,https://pbs.twimg.com/media/GOrbcX4WIAAGrAL.jpg
'1795486923630186632',#CooperativaContigo Hubo 510 denuncias por incumplimiento de las 40 horas en su primer mes: https://t.co/XA49z22INC https://t.co/sY3ed5FyYM,es,Tweet,0,7,7,1,3701,2024-05-28 12:06:55,"<a href=""http://www.cooperativa.cl"" rel=""nofollow"">Cooperativa.cl</a>",#CooperativaContigo,https://tinyurl.com/2xwjqpd5,photo,https://pbs.twimg.com/media/GOrZ11tWsAACNtY.jpg
'1795485180481659007',Encuentran 445 tumbas de más de 2.000 años de antigüedad en el norte de China @EfectoChina https://t.co/bu93KsXDp9 https://t.co/BsncpdDqAs,es,Tweet,0,6,1,0,2696,2024-05-28 12:00:00,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,https://tinyurl.com/24xe5exj,photo,https://pbs.twimg.com/media/GOquL8JWMAAFTDz.jpg
'1795483596225958082',[Video] #CooperativaContigo Infierno en Pakistán: Temperaturas llegan a los 50 grados https://t.co/u5GV0GlkrS https://t.co/fCNMUDZEFO,es,Tweet,0,5,6,0,4449,2024-05-28 11:53:42,"<a href=""http://www.cooperativa.cl"" rel=""nofollow"">Cooperativa.cl</a>",#CooperativaContigo,https://tinyurl.com/2agf9hlx,photo,https://pbs.twimg.com/media/GOrW0LnWIAAJVAd.jpg
'1795480182578684310',Arbitro explicó roja a Alexander Aravena: Golpea con fuerza excesiva y brutalidad #CooperativaContigo https://t.co/givPD3EWU8 https://t.co/rguF0H7iUH,es,Tweet,0,0,1,0,3532,2024-05-28 11:40:08,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/24eh6tc6,photo,https://pbs.twimg.com/media/GOrToQ6WcAA-Y19.jpg
'1795478130351591844',"#CooperativaContigo ""Mucho mariconeo"": Papa Francisco pidió perdón por escandalosa frase ante obispos https://t.co/bShf0xIuRv https://t.co/CS1jEl6pDW",es,Tweet,0,2,1,7,4859,2024-05-28 11:31:59,"<a href=""http://www.cooperativa.cl"" rel=""nofollow"">Cooperativa.cl</a>",#CooperativaContigo,https://tinyurl.com/2apv73a2,photo,https://pbs.twimg.com/media/GOrR2AwXIAAnQz2.jpg
'1795477182610874377',Arbitro informó lanzamiento de una sopaipilla en el Huachipato-Everton #CooperativaContigo https://t.co/HRgCBPs3Ez https://t.co/4KisaUagH9,es,Tweet,1,12,2,3,5412,2024-05-28 11:28:13,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/23n4j28t,photo,https://pbs.twimg.com/media/GOrQ-huXAAIzk4B.jpg
'1795476372674019629',"👦 11:30 hrs. | en Creciendo Juntos hablamos sobre la crianza de niñas, niños y adolescentes  https://t.co/53mixppExz https://t.co/7rrmZXdD5a",es,Tweet,1,0,0,0,3192,2024-05-28 11:25:00,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,http://Cooperativa.cl/radioenvivo,photo,https://pbs.twimg.com/media/GOqxYMnXkAAy-Su.jpg
'1795475959778246706',Colo Colo le hizo una particular petición a Leonardo Gil en su intención de renovar #CooperativaContigo https://t.co/0a22PwQKv1 https://t.co/27drb3rJSN,es,Tweet,0,1,0,1,4238,2024-05-28 11:23:21,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/2xtnmk2o,photo,https://pbs.twimg.com/media/GOrPy_RWIAIXdzI.jpg
'1795475091754553607',Morón contó que están avanzadas las renovaciones de Brayan Cortés y Vicente Pizarro #ColoColo #CooperativaContigo https://t.co/FjEFofB8Dl https://t.co/zGuQtJ2uDg,es,Tweet,0,2,1,1,2896,2024-05-28 11:19:54,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#ColoColo,#CooperativaContigo",https://tinyurl.com/2bygr5o4,photo,https://pbs.twimg.com/media/GOrPEckXoAQ65Xe.jpg
'1795473866082398330',Padre de niña con cáncer inició caminata desde Copiapó a Santiago #CooperativaContigo https://t.co/gd1Tzr2tuw https://t.co/tyFahVBLCd,es,Tweet,21,781,173,135,138240,2024-05-28 11:15:02,"<a href=""http://www.cooperativa.cl"" rel=""nofollow"">Cooperativa.cl</a>",#CooperativaContigo,https://tinyurl.com/2ywdy5jh,photo,https://pbs.twimg.com/media/GOrN92MXMAAtjH_.jpg
'1795471957401419881',Colo Colo dará inicio a gestiones para fichar a Luciano Cabral  #CooperativaContigo https://t.co/ILP6JFpFhK https://t.co/4HRKJbqBbM,es,Tweet,0,5,0,0,3712,2024-05-28 11:07:27,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/2bg7df7j,photo,https://pbs.twimg.com/media/GOrMOgWXIAES0bp.jpg
'1795471383306129491',#CooperativaContigo Gobierno comprometió ley de igualdad salarial entre hombres y mujeres: https://t.co/lLaKFzgLrX https://t.co/leMBt3EW9L,es,Tweet,0,5,0,0,3313,2024-05-28 11:05:10,"<a href=""http://www.cooperativa.cl"" rel=""nofollow"">Cooperativa.cl</a>",#CooperativaContigo,https://tinyurl.com/24em3gr2,photo,https://pbs.twimg.com/media/GOrLtU2XEAI5Ocs.jpg
'1795470062045814978',Campeón olímpico brasileño se perderá París 2024 por dopaje #CooperativaContigo https://t.co/atbNgu98eJ https://t.co/2DfTPO5Mhz,es,Tweet,0,2,1,0,2669,2024-05-28 10:59:55,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/26krbtah,photo,https://pbs.twimg.com/media/GOrKf9LWcAMmlSr.jpg
'1795469414780793273',Con Twinkle Brothers y Chico Trujillo: The Skatalites celebra 60 años de carrera en Chile #CooperativaContigo https://t.co/adiSVT370k https://t.co/krwvIUYpiK,es,Tweet,1,2,0,0,2991,2024-05-28 10:57:21,"<a href=""http://www.cooperativa.cl"" rel=""nofollow"">Cooperativa.cl</a>",#CooperativaContigo,https://tinyurl.com/2dj73h6n,photo,https://pbs.twimg.com/media/GOrJ6t2WQAADU7L.jpg
'1795469359919341783',China condenó a muerte a alto directivo financiero por aceptar sobornos #CooperativaContigo https://t.co/2TnCTb2UuO https://t.co/Tq9tpVM8Md,es,Tweet,4,277,92,67,16762,2024-05-28 10:57:08,"<a href=""http://www.cooperativa.cl"" rel=""nofollow"">Cooperativa.cl</a>",#CooperativaContigo,https://tinyurl.com/27m5wvf8,photo,https://pbs.twimg.com/media/GOrJ3jPWYAEjJCs.jpg
'1795467947571339397',Colo Colo viajó a Asunción con Vidal y Damián Pizarro en la delegación #CooperativaContigo https://t.co/KbA1r8GxSH https://t.co/90GKPnUC7W,es,Tweet,0,4,0,0,3189,2024-05-28 10:51:31,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/22badnq3,photo,https://pbs.twimg.com/media/GOrIkljWQAIkAD2.jpg
'1795466304406565139',Los Auténticos Decadentes y Los Sultanes encabezan festival en Movistar Arena #CooperativaContigo https://t.co/FgbWYNNUEN https://t.co/gNEQomIUKv,es,Tweet,0,5,2,0,3678,2024-05-28 10:44:59,"<a href=""http://www.cooperativa.cl"" rel=""nofollow"">Cooperativa.cl</a>",#CooperativaContigo,https://tinyurl.com/22a2qbgl,photo,https://pbs.twimg.com/media/GOrHFqtW8AA3Lwc.jpg
'1795463419505578233',"[VIDEO] Messi sorprendió al hablar en inglés para promocionar ""Bad Boys"" #CooperativaContigo https://t.co/XcoqY0b2SP https://t.co/6Rn3gAqNAc",es,Tweet,0,1,2,2,4315,2024-05-28 10:33:31,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/2dxq9bja,photo,https://pbs.twimg.com/media/GOrEdYbW4AAsUhs.jpg
'1795463285287858514',[Opinión] Un balance a 30 años de Conferencia Internacional sobre la Población y el Desarrollo | por Débora Solís https://t.co/wR2mAZVXmx,es,Tweet,0,0,2,0,3018,2024-05-28 10:32:59,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://opinion.cooperativa.cl/opinion/sociedad/un-balance-a-30-anos-de-conferencia-internacional-sobre-la-poblacion-y/2024-05-28/001331.html,,
'1795460766385963060',Jorge Almirón en la previa del viaje a Asunción: Tenemos que pasar #CooperativaContigo https://t.co/viDKuw0l0K https://t.co/urqd3ZWLhk,es,Tweet,0,3,2,0,3333,2024-05-28 10:22:59,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/22m8o3zb,photo,https://pbs.twimg.com/media/GOrCC5AXkAARHbQ.jpg
'1795457498255933651',"👦 En Creciendo Juntos hablamos sobre la crianza de niñas, niños y adolescentes, y de todo eso que padres y madres quieren saber https://t.co/y8qfmOZuUl https://t.co/KMD37IbmW8",es,Tweet,0,0,0,1,2897,2024-05-28 10:10:00,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,http://programas.cooperativa.cl/creciendo-juntos,photo,https://pbs.twimg.com/media/GOqxHb7XwAM0UHd.jpg
'1795455739378430410',Francisco Saavedra y Jorge Zabaleta regresaron a Chile tras ataque en Etiopía https://t.co/NxPXQWgwnz https://t.co/QOM5IRbt4o,es,Tweet,1,8,0,2,4430,2024-05-28 10:03:00,"<a href=""http://www.cooperativa.cl"" rel=""nofollow"">Cooperativa.cl</a>",,https://tinyurl.com/25l4cs7b,photo,https://pbs.twimg.com/media/GOq9estWIAAvMt4.jpg
'1795453303985193023',"Colo Colo viaja a Paraguay para jugar con Cerro Porteño. “Tenemos que ganar o empatar, tenemos que pasar” dijo Jorge Almirón antes de embarcar. @Cooperativa #CooperativaContigo https://t.co/p1cisiDVZZ",es,Retweet,4,276,27,6,10201,2024-05-28 09:53:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#CooperativaContigo,,video,https://video.twimg.com/ext_tw_video/1795453251069804544/pu/vid/avc1/1280x720/1cNOzu802pjcymgc.mp4?tag=12
'1795454633873199605',Darío Osorio fue incluido en top 10 de jugadores jóvenes a seguir en Copa América #CooperativaContigo https://t.co/Xs9sqx9EMs https://t.co/V9duLmS3Bd,es,Tweet,0,4,1,0,2914,2024-05-28 09:58:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/2bbndfvg,photo,https://pbs.twimg.com/media/GOq8d8_XcAAeOo6.jpg
'1795450956022227304',Hijos de Daniela Aránguiz serán testigos en juicio contra Maite Orsini #CooperativaContigo https://t.co/pEjjbK0Sd4 https://t.co/OkXJSdG14T,es,Tweet,15,323,36,235,87481,2024-05-28 09:44:00,"<a href=""http://www.cooperativa.cl"" rel=""nofollow"">Cooperativa.cl</a>",#CooperativaContigo,https://tinyurl.com/26drbkvc,photo,https://pbs.twimg.com/media/GOq5IR1WwAAY9GX.jpg
'1795450557206790520',DT de Bélgica dejó a Thibaut Courtois fuera de la nómina para la Eurocopa #CooperativaContigo https://t.co/GMGvdykrLM https://t.co/JNngdfxsRJ,es,Tweet,1,1,0,2,3108,2024-05-28 09:42:25,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/2cgsvn64,photo,https://pbs.twimg.com/media/GOq4wv4XAAEpiBs.jpg
'1795447999952220234',Boston concretó la barrida ante Indiana e irá por la gloria en las Finales de la NBA #CooperativaContigo https://t.co/Iq8MjlTY1e https://t.co/Fd1S9IgaGj,es,Tweet,0,4,2,2,3669,2024-05-28 09:32:15,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/25jl28je,photo,https://pbs.twimg.com/media/GOq2ZoZXUAAGMUB.jpg
'1795447672855306485',"Mike Bahía trae a Chile su ""Surf'n Salsa Tour 2024"" #CooperativaContigo https://t.co/fxPKSgw5lC https://t.co/9LZs38nW0y",es,Tweet,0,0,0,2,3074,2024-05-28 09:30:57,"<a href=""http://www.cooperativa.cl"" rel=""nofollow"">Cooperativa.cl</a>",#CooperativaContigo,http://cooperativa.cl/noticias/magazine/musica/shows-en-vivo/mike-bahia-trae-a-chile-su-surf-n-salsa-tour-2024-/2024-05-28/093020.html,photo,https://pbs.twimg.com/media/GOq2JKuWIAALmkU.jpg
'1795445553334992942',#CooperativaContigo Marcel dijo que la gestión de Hacienda ya comienza a mostrar sus frutos: https://t.co/Akp4lrkLYk https://t.co/pqLLcyKuol,es,Tweet,0,4,2,1,3421,2024-05-28 09:22:32,"<a href=""http://www.cooperativa.cl"" rel=""nofollow"">Cooperativa.cl</a>",#CooperativaContigo,https://tinyurl.com/27x59hxz,photo,https://pbs.twimg.com/media/GOq0NzSXEAAquNO.jpg
'1795444018001666426',Abel Pintos agendó show en al Arena Monticello #CooperativaContigo https://t.co/gjjQSjhKxT https://t.co/ho4rH4O9wf,es,Tweet,0,2,3,2,3745,2024-05-28 09:16:26,"<a href=""http://www.cooperativa.cl"" rel=""nofollow"">Cooperativa.cl</a>",#CooperativaContigo,http://cooperativa.cl/noticias/magazine/musica/shows-en-vivo/abel-pintos-agendo-show-en-al-arena-monticello/2024-05-28/091601.html,photo,https://pbs.twimg.com/media/GOqy0cmWgAAZC26.jpg
'1795442315273949338',"#CooperativaContigo [Radio en vivo] Lautaro Carmona (Partido Comunista), Gloria Hutt (Evolución Política), Isidro Solís (Amarillos por Chile) y Tomás Leighton (Rumbo Colectivo-Revolución Democrática) debaten en El Primer Café: https://t.co/QkQdgHwxSm https://t.co/O85kQ064NH",es,Tweet,0,1,2,1,3556,2024-05-28 09:09:40,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://www.cooperativa.cl/radioenvivo/,photo,https://pbs.twimg.com/media/GOqxIJYWAAAhJGQ.jpg
'1795442160571138508',David Pizarro viajó junto al plantel de AS Roma para amistoso en Australia #CooperativaContigo https://t.co/2ZYbsIQBZY https://t.co/1PeSEB2b6l,es,Tweet,0,15,0,2,7252,2024-05-28 09:09:03,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/2xw48pxj,photo,https://pbs.twimg.com/media/GOqxEJ7W8AAgoVp.jpg
'1795441940626080197',"Hoy seguimos Creciendo Juntos, desde las 11:30 hrs. sintoniza o conéctate a nuestra señal https://t.co/y8qfmOZuUl https://t.co/TJuLrJdD8N",es,Tweet,1,1,0,0,3221,2024-05-28 09:08:11,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,http://programas.cooperativa.cl/creciendo-juntos,photo,https://pbs.twimg.com/media/GOqw6y8XUAANKgv.jpg
'1795441590300815841',Adolescente fue baleado a quemarropa en Isla de Maipo #CooperativaContigo https://t.co/r5Y5B6KM83 https://t.co/8aS6lkuikH,es,Tweet,0,4,5,0,4906,2024-05-28 09:06:47,"<a href=""http://www.cooperativa.cl"" rel=""nofollow"">Cooperativa.cl</a>",#CooperativaContigo,https://tinyurl.com/2c33w6bl,photo,https://pbs.twimg.com/media/GOqwnExXEAExxan.jpg
'1795441245021462565',Suspenden show de Marcianeke en Movistar Arena #CooperativaContigo https://t.co/4j8qUCZY9h https://t.co/lO1Ir2X4t9,es,Tweet,1,25,2,19,19912,2024-05-28 09:05:25,"<a href=""http://www.cooperativa.cl"" rel=""nofollow"">Cooperativa.cl</a>",#CooperativaContigo,https://tinyurl.com/2ct49tra,photo,https://pbs.twimg.com/media/GOqwTBtXgAANlk1.jpg
'1795440868830126558',Encapuchados incendiaron un bus en Villa Francia #CooperativaContigo https://t.co/USXeLuTi1Q https://t.co/M8enDUguNp,es,Tweet,0,0,1,0,3143,2024-05-28 09:03:55,"<a href=""http://www.cooperativa.cl"" rel=""nofollow"">Cooperativa.cl</a>",#CooperativaContigo,https://tinyurl.com/257ehzah,photo,https://pbs.twimg.com/media/GOqv9JxWgAA9VJD.jpg
'1795440464411463755',"#CooperativaContigo Presidente del Frente Amplio, Diego Ibáñez, denunció ""nueva ideología de la derecha, negacionista de cualquier reforma: el antigabrielismo"" https://t.co/O598eebYWv https://t.co/4c9ZRuZJa9",es,Tweet,19,346,99,466,94768,2024-05-28 09:02:19,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,http://tinyurl.com/27rwo5m3,photo,https://pbs.twimg.com/media/GOqvjXRW0AAtyKb.jpg
'1795440382915784973',"Nuevos sonidos: Pájaros Nocturnos, Camila Bañados, Soledad Guerrero, Fonyxz y Montse #CooperativaContigo https://t.co/bWnSEix4nM https://t.co/zqLASfya90",es,Tweet,0,0,0,0,3102,2024-05-28 09:01:59,"<a href=""http://www.cooperativa.cl"" rel=""nofollow"">Cooperativa.cl</a>",#CooperativaContigo,https://tinyurl.com/29d2723k,photo,https://pbs.twimg.com/media/GOqvg1yWAAUH7qQ.jpg
